transaction_id,user_id,product_id,rating_x,timestamp,purchase_count,amount,payment_method,delivery_status,product_name,category,price,brand,rating_y,description,discount,in_stock,name,age,gender,location,state,email,phone_number,is_festive_season
4826,343,185,3,2025-04-20 02:54:56,3,10722.41,Cash on Delivery,Delivered,Motorola Feature Phone 185,Mobile Phones,72209.43,Motorola,3.6,Enim provident suscipit voluptates. Et harum quos laborum nobis tempore.,20,True,Samaira Char,43,M,Kirari Suleman Nagar,Odisha,jayaramangokul@example.com,05882640656,True
4827,320,113,4,2025-02-14 13:11:07,3,6653.81,Cash on Delivery,Delivered,Nilkamal Office Chair 113,Furniture,19097.5,Nilkamal,4.4,"Ipsa sed repellendus error.
Ad quam voluptatibus architecto. A soluta suscipit placeat veniam.",17,True,Tiya Venkatesh,33,M,Chapra,Andhra Pradesh,xrana@example.org,06601757688,False
4828,951,102,4,2025-10-04 12:02:40,3,5654.46,UPI,Shipped,Upkar Novel 102,Books,74231.0,Upkar,3.9,Nisi laborum veniam. Voluptatibus ad itaque eum.,21,True,Myra Bhattacharyya,24,F,Bhusawal,Andhra Pradesh,ptripathi@example.org,09940457322,True
4829,307,57,3,2025-01-08 08:07:08,2,7904.57,Credit Card,Shipped,Urban Ladder Sofa Set 57,Furniture,91608.46,Urban Ladder,3.5,Dolorem dolorum porro voluptatibus impedit repudiandae hic sit. Libero exercitationem nisi odio.,59,True,Vanya Hans,46,F,Bhatpara,Assam,mehulbala@example.org,+917792182081,True
4830,6,91,1,2025-08-14 12:15:12,2,3406.57,Net Banking,Delivered,Micromax Smart TV 91,Electronics,56111.28,Micromax,4.1,Libero accusamus non ipsam. Nesciunt molestias enim voluptatum tempore aperiam quidem praesentium.,1,False,Advika Johal,62,M,Mathura,Haryana,hjohal@example.com,1312753100,True
4831,287,58,1,2025-01-12 06:51:39,2,13216.67,Debit Card,Delivered,Haldiram Tea 58,Groceries,55316.96,Haldiram,4.4,Repudiandae non odio repellat quia minus. Officiis nihil nisi omnis sit officia.,14,True,Samaira Karnik,43,M,South Dumdum,Bihar,hhegde@example.net,+914444915681,True
4832,824,11,2,2025-10-17 18:39:10,3,9181.55,Net Banking,Delivered,MBD Competitive Exam Guide 11,Books,96395.19,MBD,3.3,Laboriosam suscipit sit provident culpa est.,37,False,Piya Ratta,21,F,Bidar,Rajasthan,miraan77@example.org,02800765467,True
4833,16,52,3,2025-04-06 13:24:35,2,11226.94,Debit Card,Cancelled,Lava Laptop 52,Electronics,70109.41,Lava,4.9,Vitae minus nam molestiae consequuntur quo unde. Magni laborum quo ipsa modi doloremque.,1,True,Diya Dugar,29,M,Gopalpur,Telangana,pdash@example.org,3028696347,True
4834,301,155,3,2025-04-12 17:05:56,1,10559.15,Credit Card,Delivered,Levis Dress 155,Clothing,75248.37,Levis,4.9,Dicta molestiae laboriosam cumque aliquam. Debitis perspiciatis porro numquam.,28,True,Baiju Sood,24,F,Silchar,Uttar Pradesh,isen@example.org,3788037215,True
4835,408,92,1,2025-07-17 06:30:55,1,4657.69,Debit Card,Processing,Nilkamal Sofa Set 92,Furniture,40345.91,Nilkamal,3.6,Pariatur beatae eius pariatur. Distinctio perspiciatis libero consectetur libero nostrum velit.,1,True,Ryan De,27,M,Chinsurah,Karnataka,yashvisarin@example.org,09738775049,False
4836,81,40,1,2025-01-23 14:42:41,3,2744.04,Credit Card,Shipped,Motorola Smart Watch 40,Mobile Phones,44845.69,Motorola,3.0,Nostrum totam optio cumque id aliquam. Ratione odio eius eius aperiam rerum illum.,1,False,Gokul Madan,45,M,Etawah,Arunachal Pradesh,piya86@example.net,05747514006,True
4837,651,157,5,2025-02-26 12:57:55,2,9159.31,Cash on Delivery,Shipped,NCERT Children's Book 157,Books,68734.45,NCERT,4.3,Aliquid magni voluptatem nobis. Non veniam magnam eum ipsam.,69,True,Jhanvi Sankaran,33,F,Chandrapur,Rajasthan,aradhyakala@example.net,+918105045501,False
4838,499,199,2,2025-11-02 11:17:58,2,18040.52,Net Banking,Cancelled,HomeTown Sofa Set 199,Furniture,47517.15,HomeTown,4.9,Nihil iusto corrupti nihil. Saepe unde qui quia. Quasi eius omnis.,25,True,Zoya Bal,35,F,Bhopal,Bihar,advikabasu@example.com,+919511486005,True
4839,781,180,4,2024-11-30 16:31:16,3,18279.74,Cash on Delivery,Shipped,Usha Cookware Set 180,Home & Kitchen,83399.8,Usha,4.8,Tempore voluptate vel consequatur cum ut ad sit.,45,True,Gatik Gour,50,F,Burhanpur,Odisha,sahil82@example.com,2503338410,True
4840,893,55,4,2025-08-25 03:33:30,2,10340.08,Credit Card,Cancelled,Motorola Feature Phone 55,Mobile Phones,20292.34,Motorola,3.7,Incidunt dolorum dignissimos voluptate nam libero. Odit cupiditate praesentium maxime.,34,True,Divit Loke,21,M,Thiruvananthapuram,Chhattisgarh,nbadami@example.com,+917654832778,True
4841,699,129,5,2025-01-05 22:34:03,3,6594.03,Credit Card,Processing,Onida Refrigerator 129,Electronics,91442.23,Onida,3.6,Quis illum dolorum quisquam et. Eum voluptas alias fugiat pariatur architecto quae explicabo.,16,False,Seher Kanda,62,F,Kulti,Odisha,tejasrajagopal@example.net,06745300188,True
4842,715,105,3,2025-05-24 20:27:38,1,13427.15,UPI,Delivered,Vivo Tablet 105,Mobile Phones,74576.3,Vivo,4.5,Cumque nulla voluptatem explicabo ex.,15,True,Mishti Lall,48,M,Sirsa,Sikkim,tusharmangat@example.com,5850313898,False
4843,155,136,5,2025-02-25 00:17:41,2,16993.43,Debit Card,Processing,FabIndia Traditional Wear 136,Clothing,25604.01,FabIndia,4.4,Quos maxime vitae. Officiis doloremque accusantium. Voluptates ipsa deleniti nihil.,20,True,Sumer Biswas,43,M,Bhind,Maharashtra,sahilbadami@example.com,2743590605,False
4844,291,103,4,2025-09-20 16:14:44,2,3645.11,Cash on Delivery,Cancelled,Fastrack Watch 103,Fashion Accessories,53755.47,Fastrack,4.8,Ipsa nulla rem ex nesciunt expedita. Voluptatum optio earum hic modi.,12,True,Devansh Dhaliwal,56,M,Karimnagar,Mizoram,fbobal@example.net,4374117288,False
4845,472,134,3,2025-10-31 19:48:15,1,2273.27,UPI,Delivered,Durian Wardrobe 134,Furniture,7054.63,Durian,3.2,Quos repellendus magnam ab natus vel illo. Sint nam distinctio.,45,True,Anahita Gaba,25,M,Mira-Bhayandar,Bihar,ranbirchawla@example.org,03131306790,True
4846,104,34,5,2025-05-26 07:01:48,3,19472.64,Cash on Delivery,Cancelled,Intex Air Conditioner 34,Electronics,42245.71,Intex,3.5,Dignissimos enim quos harum necessitatibus ratione. Voluptas odio repudiandae aut unde dolores.,38,True,Misha Sheth,53,F,Saharanpur,Himachal Pradesh,chandranarnav@example.net,+914592901341,False
4847,196,18,4,2024-12-31 21:50:15,2,8055.45,Net Banking,Shipped,Adidas Fitness Equipment 18,Sports,4263.62,Adidas,3.3,Delectus aperiam aut sit officiis.,1,True,Navya Gaba,33,F,Gurgaon,Assam,hanshdevi@example.org,+919781299059,False
4848,759,45,4,2025-03-30 21:47:31,2,5299.84,Credit Card,Delivered,Pepperfry Dining Table 45,Furniture,96158.95,Pepperfry,3.3,Tempore cumque ipsam unde vero. Ratione repudiandae nulla saepe in eveniet rerum.,13,True,Jivin Barad,23,M,Hapur,Goa,dishani09@example.org,09419262913,False
4849,633,56,4,2025-05-05 10:30:27,3,7529.31,Net Banking,Cancelled,Levis T-shirt 56,Clothing,12861.33,Levis,4.0,Quo dignissimos veritatis corporis vero iste. Itaque dolores doloremque repellendus.,21,False,Aniruddh Buch,34,F,Hospet,Manipur,aaryahi71@example.com,08579450424,False
4850,362,146,4,2025-04-13 07:16:33,1,18674.42,Cash on Delivery,Shipped,BPL Tablet 146,Electronics,46919.91,BPL,3.8,Neque quasi sunt amet culpa. Enim modi adipisci incidunt.,49,True,Nirvi Chahal,49,M,Tirunelveli,Himachal Pradesh,qtailor@example.net,06681525998,True
4851,445,163,4,2025-01-26 03:58:17,3,10376.71,UPI,Processing,Parle Snacks 163,Groceries,48538.09,Parle,4.1,Fugit dolore nemo dolorum incidunt doloribus. Ea aut aspernatur molestiae minus unde consequatur.,32,True,Mehul Mahajan,60,F,Patiala,Assam,mandalanahita@example.com,+916099478345,True
4852,694,80,2,2025-08-08 22:04:15,1,2355.38,Cash on Delivery,Shipped,Godrej Bookshelf 80,Furniture,97018.22,Godrej,3.3,Reprehenderit quisquam ex modi. Quam voluptas eius in.,33,True,Zain Sha,33,M,Mirzapur,Rajasthan,drishyabrar@example.com,07148096541,True
4853,311,144,3,2025-06-19 09:53:02,2,383.18,Cash on Delivery,Shipped,Parle Chocolates 144,Groceries,77094.32,Parle,4.2,Vitae placeat reiciendis ex repellendus reprehenderit hic. Natus sapiente architecto ipsam ab.,28,False,Tarini Hans,44,F,Bally,Telangana,ndate@example.org,+912549196239,False
4854,705,166,3,2025-09-23 04:27:36,1,5880.64,Debit Card,Cancelled,Levis Dress 166,Clothing,71279.2,Levis,4.7,Ipsam recusandae sint doloremque. Labore impedit ipsa reprehenderit cumque iste excepturi.,70,True,Kiaan Dalal,39,F,South Dumdum,Chhattisgarh,aarav47@example.org,6106525994,False
4855,245,32,4,2025-10-20 05:17:41,3,16242.26,Net Banking,Delivered,Maybelline Lipstick 32,Beauty,47190.13,Maybelline,4.3,Deserunt ad porro. Voluptatum est rerum cumque. A iusto dolorum alias placeat laboriosam porro.,24,True,Divit Kibe,38,F,Pune,Uttar Pradesh,adahbuch@example.net,+916148881702,True
4856,71,70,2,2025-09-28 08:23:21,3,11949.73,Net Banking,Cancelled,HomeTown Bookshelf 70,Furniture,43567.89,HomeTown,3.7,"Soluta ad laboriosam.
Veritatis repudiandae fuga.",39,False,Tejas Dewan,40,F,Bellary,Rajasthan,akarshdeo@example.net,+919173741390,False
4857,839,34,5,2024-12-10 02:01:25,2,2285.72,Debit Card,Processing,Intex Air Conditioner 34,Electronics,42245.71,Intex,3.5,Dignissimos enim quos harum necessitatibus ratione. Voluptas odio repudiandae aut unde dolores.,38,True,Hazel Chander,63,F,Mirzapur,Karnataka,xsinha@example.org,+919350781594,False
4858,159,122,4,2025-08-28 23:37:50,1,2521.47,Debit Card,Shipped,NCERT Competitive Exam Guide 122,Books,99102.22,NCERT,3.9,Minus quibusdam eligendi. Nemo quis quos aut natus architecto iure optio.,27,True,Arhaan Bhalla,30,M,Bokaro,Uttar Pradesh,chandranzeeshan@example.org,+918673778885,True
4859,938,66,3,2024-12-26 20:53:27,3,15508.73,Net Banking,Cancelled,Bajaj Mixer Grinder 66,Home & Kitchen,90063.77,Bajaj,3.9,Voluptatem animi perferendis ab magni placeat.,0,False,Shamik Chowdhury,61,F,Gangtok,Rajasthan,sahamanjari@example.org,02768475218,False
4860,307,200,4,2025-06-23 23:54:32,3,17420.24,Credit Card,Processing,iBall Headphones 200,Electronics,28443.43,iBall,4.3,Quidem tenetur fuga ex ipsum cumque veniam. Expedita maxime vel explicabo repudiandae.,39,True,Vanya Hans,46,F,Bhatpara,Assam,mehulbala@example.org,+917792182081,False
4861,480,116,4,2025-04-06 03:46:51,3,3480.77,UPI,Processing,Realme Smartphone 116,Mobile Phones,53481.98,Realme,3.4,Iure nam quia vel omnis ex. Similique esse dolorum eveniet minima.,33,True,Shamik Atwal,58,M,Mumbai,Sikkim,kanaviyer@example.com,01958627936,True
4862,329,197,4,2025-09-01 05:40:33,2,14980.14,Credit Card,Cancelled,OnePlus Smartphone 197,Mobile Phones,87820.03,OnePlus,3.8,Modi voluptate maxime corrupti. Quasi quam voluptatem provident ullam.,22,True,Urvi Kumar,42,M,Rampur,Karnataka,hazel67@example.com,03043588574,False
4863,264,193,4,2025-01-14 04:11:33,2,18294.05,UPI,Shipped,Adidas Football 193,Sports,85372.71,Adidas,4.6,Cum cum placeat odit sequi adipisci ab. Harum unde facilis blanditiis.,24,True,Riya Khatri,34,M,Thane,Himachal Pradesh,rgara@example.net,+910659000785,True
4864,345,126,1,2025-03-30 13:09:43,3,2193.4,Cash on Delivery,Processing,Manyavar Dress 126,Clothing,89141.0,Manyavar,4.5,Maxime voluptates nostrum optio iusto. Pariatur magni ducimus minima ipsum sint quia asperiores.,8,True,Rati Som,26,F,Dhule,Rajasthan,kotasamar@example.net,00824957036,False
4865,851,14,2,2025-07-19 09:06:43,1,14377.54,Credit Card,Processing,Intex Refrigerator 14,Electronics,2052.08,Intex,4.8,A laborum aliquam eaque quam fuga. Laboriosam alias minus odit.,44,False,Armaan Singhal,60,F,Hindupur,Bihar,uthkarsh78@example.com,00492786425,False
4866,775,45,4,2024-11-30 15:48:20,1,16873.71,Cash on Delivery,Shipped,Pepperfry Dining Table 45,Furniture,96158.95,Pepperfry,3.3,Tempore cumque ipsam unde vero. Ratione repudiandae nulla saepe in eveniet rerum.,13,True,Aaina Jhaveri,18,M,Jabalpur,Telangana,sureshbadal@example.net,06189094000,True
4867,677,175,4,2025-10-31 00:02:54,1,10282.86,Debit Card,Processing,Butterfly Water Purifier 175,Home & Kitchen,63939.39,Butterfly,3.3,Voluptates voluptas commodi dolorem sapiente. Aliquam distinctio labore ipsa ad tempore.,16,True,Zara Lad,62,M,Guntakal,Kerala,gatik44@example.com,8535283116,True
4868,711,16,4,2025-03-28 03:01:35,2,3889.22,Net Banking,Processing,Slazenger Yoga Mat 16,Sports,8148.94,Slazenger,4.6,Suscipit ducimus cumque magnam beatae possimus eaque. Officiis ratione aspernatur ullam.,27,True,Gokul Handa,48,M,Hubli–Dharwad,Punjab,gargprisha@example.com,+918400413566,False
4869,813,161,3,2025-03-26 07:46:14,3,12350.28,UPI,Processing,Lakme Skin Care 161,Beauty,68156.6,Lakme,4.0,Natus saepe voluptatum. Vel in porro similique suscipit dolores. Facilis magni ab nobis.,18,True,Nishith Seth,50,M,Hosur,Assam,hazelkaran@example.org,01763077397,False
4870,495,84,3,2024-12-23 12:43:21,1,8336.3,Debit Card,Processing,Urban Ladder Sofa Set 84,Furniture,82213.8,Urban Ladder,3.5,Incidunt omnis qui blanditiis aliquid aperiam.,49,True,Aradhya Kadakia,36,M,Bettiah,Uttarakhand,shanaya78@example.com,06091006521,False
4871,647,67,5,2025-03-10 12:16:03,3,2638.75,UPI,Cancelled,Bajaj Iron 67,Home & Kitchen,25990.51,Bajaj,3.8,Doloremque repellat itaque id corporis vel nisi.,62,True,Azad Venkatesh,37,M,Raebareli,Assam,jivin93@example.com,7841931532,False
4872,119,105,1,2025-10-28 12:32:21,2,15016.82,Debit Card,Cancelled,Vivo Tablet 105,Mobile Phones,74576.3,Vivo,4.5,Cumque nulla voluptatem explicabo ex.,15,True,Shamik Dar,32,F,Vasai-Virar,Telangana,priyansh27@example.org,00128960847,True
4873,913,111,3,2025-05-07 16:35:44,2,6816.19,Credit Card,Cancelled,Parle Chocolates 111,Groceries,7850.96,Parle,4.5,Nam esse ipsa at. Debitis modi provident deserunt facere.,5,True,Arhaan Kurian,38,M,Medininagar,Uttarakhand,dsaran@example.net,04399679500,False
4874,979,74,1,2025-09-09 05:25:51,1,13994.86,Net Banking,Cancelled,NCERT Children's Book 74,Books,99054.19,NCERT,4.5,Deserunt nemo cum maiores debitis officia. Consequuntur rerum consequuntur fugit.,19,True,Ivan Comar,61,F,Bettiah,Manipur,karchirag@example.net,03718043356,False
4875,894,7,4,2025-07-17 16:44:27,1,11648.05,Credit Card,Shipped,Britannia Biscuits 7,Groceries,56069.59,Britannia,3.5,Maxime impedit explicabo neque. Beatae illo esse optio dolore debitis.,47,False,Kismat Choudhury,43,F,Junagadh,Tamil Nadu,amirasawhney@example.net,07986805980,False
4876,335,185,5,2025-08-23 15:01:16,1,9500.59,Net Banking,Processing,Motorola Feature Phone 185,Mobile Phones,72209.43,Motorola,3.6,Enim provident suscipit voluptates. Et harum quos laborum nobis tempore.,20,True,Zoya Thakur,46,M,Kota,Meghalaya,cloyal@example.com,05338797298,True
4877,46,190,3,2025-09-12 07:31:13,1,6302.38,Credit Card,Shipped,MTR Spices 190,Groceries,45720.44,MTR,3.2,Sapiente sunt numquam quibusdam illum. Autem iste corrupti laudantium mollitia vero.,60,True,Tushar Saran,30,M,Dharmavaram,Bihar,lavanya61@example.com,02754836517,False
4878,547,122,4,2025-08-19 02:45:56,2,2120.19,Credit Card,Shipped,NCERT Competitive Exam Guide 122,Books,99102.22,NCERT,3.9,Minus quibusdam eligendi. Nemo quis quos aut natus architecto iure optio.,27,True,Vivaan Chakrabarti,26,M,Jhansi,Tamil Nadu,daminisoni@example.com,06672014579,True
4879,274,140,5,2025-11-05 13:39:50,1,17093.06,Net Banking,Shipped,iBall Air Conditioner 140,Electronics,84011.64,iBall,4.6,Vel doloribus laudantium dignissimos eveniet iusto beatae. Nemo tempore facilis exercitationem.,33,True,Pari Dave,37,F,Vijayanagaram,Jharkhand,mannatchaudhuri@example.net,07184992886,True
4880,224,48,1,2025-10-01 14:46:53,3,3358.64,Debit Card,Processing,Usha Pressure Cooker 48,Home & Kitchen,89679.29,Usha,3.1,Perspiciatis sint magni quas voluptatum dolorum. Voluptatem odit ipsam.,41,False,Zaina Kala,65,F,Jalgaon,Tripura,piya46@example.net,05471403464,True
4881,379,31,3,2025-02-23 15:18:13,2,12247.26,Cash on Delivery,Delivered,W Shirt 31,Clothing,89365.7,W,4.9,Voluptatibus quas incidunt. Fuga itaque dolorem necessitatibus.,63,False,Dhanush Bhalla,47,M,Nellore,Goa,cgara@example.net,+916483354460,False
4882,882,152,2,2025-08-04 23:31:02,2,729.93,Net Banking,Processing,Usha Cookware Set 152,Home & Kitchen,19196.5,Usha,4.3,Consequuntur quos cum cumque. Autem incidunt enim repudiandae quo.,5,True,Misha Kota,55,M,Kurnool,Sikkim,vedikaverma@example.net,0510856332,True
4883,305,72,4,2025-01-23 14:21:26,2,6782.52,Credit Card,Processing,HomeTown Sofa Set 72,Furniture,38636.1,HomeTown,4.5,Suscipit cum vero quo dolorem. Expedita asperiores libero quasi.,61,True,Raunak Chadha,45,M,Guntur,Kerala,mishti74@example.net,4185173711,True
4884,669,128,3,2025-11-21 14:23:57,2,14990.78,UPI,Processing,Nivea Lipstick 128,Beauty,44527.8,Nivea,4.0,Odio fugiat maiores aliquid cumque deserunt. Vero beatae voluptatibus dicta exercitationem earum.,64,True,Aaina Saha,27,F,Davanagere,Uttar Pradesh,senguptaneelofar@example.com,+912475224236,True
4885,250,37,4,2025-09-15 10:11:07,3,19710.16,Net Banking,Processing,OnePlus Earphones 37,Mobile Phones,80938.67,OnePlus,4.0,"Commodi consectetur iste impedit.
Architecto expedita a accusamus doloribus neque esse.",45,True,Biju Zacharia,29,F,Malda,Arunachal Pradesh,cherianehsaan@example.net,+915528655529,False
4886,663,135,4,2025-06-23 14:19:43,1,18683.3,Net Banking,Shipped,Xiaomi Tablet 135,Mobile Phones,71564.76,Xiaomi,4.9,Consequatur nam voluptatum sunt. Hic recusandae maiores laudantium in.,54,True,Emir Chanda,40,F,Raurkela Industrial Township,Karnataka,tgulati@example.com,+912925588938,False
4887,164,142,4,2025-05-17 07:14:25,2,3022.2,Cash on Delivery,Cancelled,FabIndia Jeans 142,Clothing,13406.85,FabIndia,4.7,Officia voluptatum natus minima ad tempore sed veniam. Sint sit fugit provident nihil quod in.,28,False,Khushi Dhillon,31,M,Karimnagar,Madhya Pradesh,uthkarsh35@example.org,+912391921456,False
4888,114,172,3,2025-02-13 12:13:27,1,13621.33,UPI,Shipped,PC Jeweller Sunglasses 172,Fashion Accessories,90340.12,PC Jeweller,3.1,Sint quaerat quasi.,66,True,Azad Babu,40,F,Haridwar,Haryana,dkohli@example.com,8808001901,False
4889,539,27,4,2025-01-07 01:20:52,1,8443.65,UPI,Cancelled,Levis Kurta 27,Clothing,64724.51,Levis,3.9,Veritatis repudiandae labore et. Accusantium porro optio quibusdam dolorem.,33,True,Romil Viswanathan,32,F,Bhopal,Assam,sumer63@example.com,01764870179,True
4890,755,75,1,2025-09-17 20:26:22,3,13687.07,Debit Card,Shipped,Tanishq Earrings 75,Fashion Accessories,46359.16,Tanishq,3.1,Est est aliquam. Aliquam quasi aut nulla aut reprehenderit et non. Atque rerum fugit.,65,True,Lagan Kala,26,M,Kollam,Punjab,mamooty96@example.org,5584741191,False
4891,745,88,4,2025-02-14 15:00:31,3,13922.55,Cash on Delivery,Shipped,Tanishq Sunglasses 88,Fashion Accessories,86400.33,Tanishq,4.6,Qui magnam saepe debitis fugiat doloribus error quae.,25,False,Damini Balan,40,F,Fatehpur,West Bengal,biswasindrajit@example.com,07339183412,False
4892,805,150,5,2025-07-04 22:37:58,3,903.56,UPI,Shipped,Slazenger Sports Shoes 150,Sports,45091.27,Slazenger,4.7,Voluptate nam quidem accusantium perferendis sequi officia. Tempora quidem odit iure dolores.,38,False,Shlok Chopra,56,F,Baranagar,Nagaland,vaibhav24@example.org,2124382337,False
4893,377,28,4,2025-01-20 23:03:07,1,7222.86,Net Banking,Processing,Havells Cookware Set 28,Home & Kitchen,2046.82,Havells,3.2,Facilis dolorum ipsam cum dolorem voluptates aperiam. Nemo dolores reiciendis eius quasi.,70,True,Diya Bhatnagar,65,M,Hapur,Goa,tsibal@example.org,4093864499,True
4894,840,21,4,2025-04-18 15:29:13,3,15557.98,Cash on Delivery,Shipped,Motorola Tablet 21,Mobile Phones,97493.82,Motorola,3.1,Numquam labore doloribus dolorum delectus numquam.,15,False,Veer Halder,52,M,Solapur,Manipur,miraangade@example.net,05778031790,True
4895,848,42,5,2025-03-14 09:22:57,2,14498.4,UPI,Shipped,MBD Cookbook 42,Books,27672.67,MBD,3.4,Corporis quaerat doloribus. Molestiae magni natus.,11,True,Pihu Khosla,18,M,Sikar,Gujarat,mcherian@example.net,6799393342,False
4896,289,181,3,2025-03-07 11:46:56,3,3774.99,UPI,Processing,Onida Headphones 181,Electronics,63370.87,Onida,4.8,Iure cum possimus impedit vero voluptas. Sit harum dignissimos delectus.,51,True,Amira Dua,64,M,Tadepalligudem,West Bengal,sahotaeshani@example.net,5990886035,False
4897,236,129,3,2025-01-12 16:05:53,2,14917.09,Net Banking,Processing,Onida Refrigerator 129,Electronics,91442.23,Onida,3.6,Quis illum dolorum quisquam et. Eum voluptas alias fugiat pariatur architecto quae explicabo.,16,False,Lagan Deshpande,31,M,Orai,Meghalaya,jayesh00@example.com,07667200795,True
4898,993,164,2,2025-07-21 10:41:31,1,4226.05,UPI,Shipped,Tanishq Handbag 164,Fashion Accessories,63199.07,Tanishq,4.4,Cum nisi accusamus quod. Cumque corrupti omnis nesciunt. Quisquam natus quam enim.,26,True,Lakshit Brahmbhatt,44,M,Salem,Arunachal Pradesh,kotavardaniya@example.net,05775617143,False
4899,365,185,5,2025-01-04 04:42:39,1,11993.56,Credit Card,Shipped,Motorola Feature Phone 185,Mobile Phones,72209.43,Motorola,3.6,Enim provident suscipit voluptates. Et harum quos laborum nobis tempore.,20,True,Raunak Ahluwalia,46,F,Gwalior,Jharkhand,xmander@example.com,7978490212,True
4900,687,189,3,2025-08-20 19:03:28,1,5997.02,Credit Card,Delivered,Intex Smart TV 189,Electronics,34355.67,Intex,3.5,A doloremque quasi dolorem nostrum est. Qui eaque tenetur provident magni assumenda doloremque.,20,False,Eshani Bhatia,56,M,Mau,Maharashtra,indranilbabu@example.net,3054157625,True
4901,108,35,4,2025-01-05 01:00:16,2,7051.53,UPI,Processing,Onida Washing Machine 35,Electronics,35196.92,Onida,3.9,Dolores error illo. Atque at similique cupiditate maiores cupiditate esse sit.,11,False,Tarini Johal,59,M,Munger,Bihar,keyabasu@example.net,+915131614266,True
4902,3,20,3,2025-02-27 17:34:54,3,8350.38,Net Banking,Delivered,Levis Dress 20,Clothing,95003.41,Levis,4.8,Odit blanditiis at dolores. Corporis quidem expedita eius tenetur.,1,False,Zoya Bhargava,41,M,Kozhikode,Punjab,bobalfarhan@example.com,7476944975,False
4903,549,55,4,2024-11-25 00:36:25,1,2146.23,UPI,Delivered,Motorola Feature Phone 55,Mobile Phones,20292.34,Motorola,3.7,Incidunt dolorum dignissimos voluptate nam libero. Odit cupiditate praesentium maxime.,34,True,Indrans Varma,35,M,Kozhikode,Tripura,xwagle@example.org,02159993703,True
4904,442,102,2,2025-08-07 16:07:38,1,12941.18,Cash on Delivery,Delivered,Upkar Novel 102,Books,74231.0,Upkar,3.9,Nisi laborum veniam. Voluptatibus ad itaque eum.,21,True,Mishti Chadha,29,F,Panvel,Meghalaya,devansh87@example.net,+916647541061,True
4905,418,88,4,2025-09-02 00:24:13,3,17034.87,UPI,Shipped,Tanishq Sunglasses 88,Fashion Accessories,86400.33,Tanishq,4.6,Qui magnam saepe debitis fugiat doloribus error quae.,25,False,Zeeshan Sidhu,60,M,Vasai-Virar,Kerala,gollaahana@example.com,+919137143951,False
4906,117,196,4,2025-06-19 18:47:36,3,7845.87,Credit Card,Delivered,MBD Cookbook 196,Books,73788.13,MBD,3.6,Iure occaecati ipsam. Dignissimos quia sapiente reprehenderit pariatur at.,3,True,Mohanlal Sura,54,F,Rourkela,Andhra Pradesh,vaibhavbajaj@example.org,+911233488919,False
4907,574,126,1,2025-10-25 05:29:29,3,5603.93,Net Banking,Processing,Manyavar Dress 126,Clothing,89141.0,Manyavar,4.5,Maxime voluptates nostrum optio iusto. Pariatur magni ducimus minima ipsum sint quia asperiores.,8,True,Ehsaan Datta,25,F,Loni,Jharkhand,sarnataimur@example.com,09440672710,True
4908,81,40,4,2025-09-08 06:03:23,2,19048.4,Debit Card,Delivered,Motorola Smart Watch 40,Mobile Phones,44845.69,Motorola,3.0,Nostrum totam optio cumque id aliquam. Ratione odio eius eius aperiam rerum illum.,1,False,Gokul Madan,45,M,Etawah,Arunachal Pradesh,piya86@example.net,05747514006,False
4909,73,181,5,2025-03-06 20:00:05,1,10774.29,Net Banking,Delivered,Onida Headphones 181,Electronics,63370.87,Onida,4.8,Iure cum possimus impedit vero voluptas. Sit harum dignissimos delectus.,51,True,Shayak Dhillon,21,F,Bongaigaon,Sikkim,ishita87@example.net,03006688619,False
4910,584,75,4,2025-11-21 08:42:53,1,11522.53,Net Banking,Delivered,Tanishq Earrings 75,Fashion Accessories,46359.16,Tanishq,3.1,Est est aliquam. Aliquam quasi aut nulla aut reprehenderit et non. Atque rerum fugit.,65,True,Himmat Bahl,51,F,Kurnool,Tripura,tarasaksham@example.net,5079724678,True
4911,400,32,1,2025-06-07 16:09:41,1,18358.39,Credit Card,Shipped,Maybelline Lipstick 32,Beauty,47190.13,Maybelline,4.3,Deserunt ad porro. Voluptatum est rerum cumque. A iusto dolorum alias placeat laboriosam porro.,24,True,Fateh Ratti,29,F,Karimnagar,Karnataka,yuvraj-wali@example.net,01944620698,False
4912,676,102,3,2025-07-15 06:54:49,2,18606.41,Net Banking,Processing,Upkar Novel 102,Books,74231.0,Upkar,3.9,Nisi laborum veniam. Voluptatibus ad itaque eum.,21,True,Kimaya Toor,59,M,Thanjavur,Rajasthan,bsarna@example.org,+914761769501,False
4913,187,176,4,2025-02-28 23:35:58,2,6865.45,Debit Card,Cancelled,OnePlus Smart Watch 176,Mobile Phones,83096.05,OnePlus,5.0,"Reiciendis odio corrupti quia.
Nulla et odit. Odit ipsam minima tempora.",20,True,Mehul Gaba,29,M,Shimoga,Chhattisgarh,ishita37@example.com,08335409705,False
4914,264,91,3,2025-05-26 10:13:03,1,8461.84,Credit Card,Shipped,Micromax Smart TV 91,Electronics,56111.28,Micromax,4.1,Libero accusamus non ipsam. Nesciunt molestias enim voluptatum tempore aperiam quidem praesentium.,1,False,Riya Khatri,34,M,Thane,Himachal Pradesh,rgara@example.net,+910659000785,False
